,advertiser,devicecategory,count
798,A.M. Marketplaces,Smartphone,3
799,Amnesty International,Desktop,4
800,Amnesty International,Smartphone,6
801,AMN Healthcare,Desktop,4
802,AMN Healthcare,Smartphone,27
803,AMN Healthcare,Tablet,7
804,AMO Latino,Smartphone,3
805,Amorepacific,Desktop,5
806,Amorepacific,Smartphone,31
807,Amorepacific,Tablet,2
808,Amplifon,Desktop,207
809,Amplifon,Smartphone,402
810,Amplifon,Tablet,244
811,Ampush Media,Desktop,3
812,Ampush Media,Smartphone,130
813,Ampush Media,Tablet,1
814,AMR Corporation,Desktop,33
815,AMR Corporation,Smartphone,79
816,AMR Corporation,Tablet,27
817,AM Resorts- LLC,Smartphone,2
818,Amsoil,Desktop,8
819,Amsoil,Smartphone,18
820,Amsoil,Tablet,5
821,Amutus,Smartphone,43
822,Anadolu Group,Smartphone,3
823,Analog Devices,Desktop,10
824,Analog Devices,Smartphone,53
825,Analog Devices,Tablet,5
826,Ananda Development,Smartphone,5
827,AN & Associates,Desktop,118
828,AN & Associates,Smartphone,111
829,AN & Associates,Tablet,19
830,Ancestry.com,Desktop,71
831,Ancestry.com,Smartphone,109
832,Ancestry.com,Tablet,33
833,Andersen,Desktop,1
834,Andersen,Smartphone,43
835,Andersen,Tablet,2
836,Andromeda games,Desktop,1
837,Angel Broking,Smartphone,2
838,Angelies Koundou,Smartphone,10
839,Angelies Koundou,Tablet,153
840,Angelini Group,Desktop,2
841,Angelini Group,Smartphone,25
842,Angelini Group,Tablet,1
843,Angel Publishing,Desktop,29
844,Angel Publishing,Tablet,9
845,Anheuser-Busch InBev,Desktop,24
846,Anheuser-Busch InBev,Smartphone,18
847,Anheuser-Busch InBev,Tablet,6
848,Animal Behavior College,Desktop,5
849,Anita Online,Desktop,3
850,Ani Technologies,Desktop,1
851,Ani Technologies,Smartphone,521
852,Ani Technologies,Tablet,1
853,An Post,Desktop,73
854,An Post,Smartphone,1594
855,An Post,Tablet,47
856,Anschutz Corporation,Desktop,10
857,Anschutz Corporation,Smartphone,322
858,Anschutz Corporation,Tablet,14
859,antennadeals,Smartphone,8
860,antennadeals,Tablet,2
861,Anthon B Nilsen,Desktop,4
862,Anthon B Nilsen,Smartphone,40
863,Anthropics Technology,Desktop,5
864,Antonioli,Desktop,72
865,Antonioli,Smartphone,10
866,Antonioli,Tablet,13
867,Antrepo Magazacilik Hizmetleri Turizm ve Dis Tic,Desktop,1
868,ANWB,Desktop,78
869,ANWB,Smartphone,50
870,ANWB,Tablet,10
871,Anytime Fitness,Desktop,136
872,Anytime Fitness,Smartphone,10
873,Anytime Fitness,Tablet,4
874,Anyvan,Desktop,41
875,Anyvan,Smartphone,12
876,A&O Hotels & Hostels Holding,Desktop,10
877,A&O Hotels & Hostels Holding,Smartphone,10
878,A&O Hotels & Hostels Holding,Tablet,2
879,Ao Ji,Desktop,4
880,Ao Ji,Smartphone,2829
881,Ao Ji,Tablet,158
882,AOK,Smartphone,2
883,AOK,Tablet,1
884,Aoki,Desktop,1
885,A. O. Smith,Desktop,344
886,A. O. Smith,Smartphone,117
887,A. O. Smith,Tablet,66
888,Apax Partners,Connected TV,3
889,Apax Partners,Desktop,550
890,Apax Partners,Smartphone,345
891,Apax Partners,Tablet,123
892,Apex Hotels,Desktop,3
893,Apex Hotels,Smartphone,136
894,Apex Hotels,Tablet,13
895,Aphrodite,Desktop,1
896,Aphrodite,Smartphone,1
897,Aphrodite,Tablet,1
898,A.P. Moller - Maersk Group,Desktop,1
899,A.P. Moller - Maersk Group,Smartphone,2
900,Apollo Education Group,Desktop,20
901,Apollo Education Group,Smartphone,165
902,Apollo Education Group,Tablet,21
903,Apollo Global Management,Desktop,125
904,Apollo Global Management,Smartphone,1647
905,Apollo Global Management,Tablet,283
906,Apollo Tyres,Desktop,3
907,Apollo Tyres,Smartphone,55
908,Apollo Tyres,Tablet,1
909,Appart’City,Desktop,14
910,Appart’City,Smartphone,2
911,Apple,Desktop,5
912,Apple,Smartphone,5855
913,Apple,Tablet,1582
914,Apple Leisure Group,Desktop,194
915,Apple Leisure Group,Smartphone,495
916,Apple Leisure Group,Tablet,259
917,AppliancePartsPros.com,Smartphone,1
918,Appliances Online (AU),Smartphone,7
919,Appliances Online (AU),Tablet,1
920,Applica Consumer Products,Smartphone,3
921,Applied Linguistics,Desktop,602
922,Applied Linguistics,Smartphone,209
923,Appvertise LTD,Desktop,14
924,Appvertise LTD,Smartphone,20
925,Appvertise LTD,Tablet,2
926,April Assurances,Smartphone,2
927,apropos tectonic ltd,Desktop,26
928,apropos tectonic ltd,Smartphone,25
929,apropos tectonic ltd,Tablet,17
930,Apro Service Group,Smartphone,2
931,Aquamat,Desktop,3
932,Aquamat,Smartphone,1
933,Aramis Auto,Desktop,1
934,Aramis Auto,Tablet,1
935,Aran Sweater Market,Desktop,54
936,Aran Sweater Market,Smartphone,31
937,Aran Sweater Market,Tablet,11
938,Arbeitsschutz-Express,Desktop,4
939,Arbeitsschutz-Express,Smartphone,2
940,Arbeitsschutz-Express,Tablet,1
941,ArcadeHall.com,Smartphone,2
942,Arcadia Group,Desktop,662
943,Arcadia Group,Smartphone,15198
944,Arcadia Group,Tablet,1208
945,ARCANE INDUSTRIES,Desktop,3
946,ARCANE INDUSTRIES,Smartphone,3
947,Arcapita Bank BSC,Smartphone,26
948,ArcBest Corporation,Smartphone,3
949,ArcBest Corporation,Tablet,1
950,Archant,Desktop,5
951,Archant,Smartphone,7
952,Archant,Tablet,8
953,Ardent Leisure,Desktop,42
954,Ardent Leisure,Smartphone,21
955,Ardent Leisure,Tablet,3
956,Ardmore Advertising,Desktop,19
957,Ardmore Advertising,Smartphone,17
958,Ardmore Advertising,Tablet,3
959,ARD ZDF,Desktop,6
960,ARD ZDF,Smartphone,2
961,ARD ZDF,Tablet,5
962,Arezzo&Co,Desktop,35
963,Arezzo&Co,Smartphone,7
964,Arezzo&Co,Tablet,2
965,Argos Holdings,Desktop,9
966,Argos Holdings,Smartphone,1474
967,Argos Holdings,Tablet,21
968,Argus Interactive,Desktop,3
969,Ariens,Smartphone,3
970,Ariens,Tablet,4
971,Arizona State University,Desktop,2
972,Arizona State University,Smartphone,14
973,Arizona State University,Tablet,1
974,Arkéa Assistance,Desktop,1
975,Arkéa Assistance,Tablet,1
976,Arla Foods,Desktop,261
977,Arla Foods,Smartphone,475
978,Arla Foods,Tablet,37
979,Armed Forces Gear,Desktop,1
980,Armed Forces Gear,Smartphone,5
981,ARM Insight,Smartphone,1
982,Arnold Clark Automobiles,Desktop,871
983,Arnold Clark Automobiles,Smartphone,3108
984,Arnold Clark Automobiles,Tablet,836
985,ARRIS,Desktop,2
986,ARRIS,Smartphone,2
987,Arrow Electronics,Desktop,43
988,Arrow Electronics,Smartphone,74
989,Arrow Electronics,Tablet,113
990,Artal Group,Desktop,168
991,Artal Group,Smartphone,102
992,Artal Group,Tablet,70
993,Art.com,Desktop,1
994,ARTDECO cosmetic,Smartphone,1
995,ARTDECO cosmetic,Tablet,1
996,Artelioni,Smartphone,1
997,Artgeist,Desktop,1
998,Artgeist,Smartphone,1
999,Article,Smartphone,4
1000,Artix Entertainment,Smartphone,2
1001,Artog,Desktop,1
1002,Artsana,Desktop,18
1003,Artsana,Smartphone,20
1004,Artsana,Tablet,8
1005,Artwizz GmbH,Desktop,3
1006,Artwizz GmbH,Smartphone,7
1007,Artwizz GmbH,Tablet,4
1008,Aruba Tourism Authority,Smartphone,3
1009,Aruba Tourism Authority,Tablet,1
1010,Arvind Products,Desktop,7
1011,Arvind Products,Smartphone,6
1012,Aryom Grup,Smartphone,1
1013,A.S. Adventure Group,Connected TV,2
1014,A.S. Adventure Group,Desktop,395
1015,A.S. Adventure Group,Smartphone,553
1016,A.S. Adventure Group,Tablet,194
1017,Asahi Group Holdings,Desktop,2
1018,Asana,Desktop,681
1019,Asana,Smartphone,2040
1020,Asana,Tablet,356
1021,ASAP Ventures,Desktop,15
1022,ASAP Ventures,Smartphone,14
1023,ASAP Ventures,Tablet,2
1024,Ascena Retail Group,Desktop,55
1025,Ascena Retail Group,Smartphone,170
1026,Ascena Retail Group,Tablet,13
1027,Ascensus Broker Dealer Services,Smartphone,1
1028,AS Eesti Meedia,Desktop,2
1029,AS Eesti Meedia,Smartphone,3
1030,Asesor Consumer Services,Desktop,1
1031,AS GOOD AS NEW,Tablet,2
1032,Ashford.com,Desktop,1
1033,Ashford.com,Smartphone,2
1034,Ashley Furniture Industries,Desktop,3
1035,Ashley Furniture Industries,Smartphone,398
1036,Ashley Furniture Industries,Tablet,21
1037,ashleystewart,Smartphone,2
1038,Ashworth College,Desktop,1
1039,Ashworth College,Smartphone,10
1040,Ashworth College,Tablet,131
1041,Asia Konteyner,Smartphone,1
1042,Asia Konteyner,Tablet,2
1043,Asiana,Desktop,5
1044,Asiana,Smartphone,2
1045,Asiapac Net Media,Desktop,154
1046,Asiapac Net Media,Smartphone,389
1047,Asiapac Net Media,Tablet,41
1048,ASICS Corporation,Desktop,18
1049,ASICS Corporation,Smartphone,145
1050,ASICS Corporation,Tablet,3
1051,Askaprice.com,Smartphone,1
1052,AskBongo,Smartphone,289
1053,Ask Now,Smartphone,1
1054,Askul,Desktop,10
1055,Askul,Smartphone,2
1056,ASL Aviation Group,Desktop,35
1057,ASL Aviation Group,Smartphone,27
1058,ASL Aviation Group,Tablet,5
1059,A&S Marketing,Desktop,9
1060,A&S Marketing,Smartphone,112
1061,A&S Marketing,Tablet,8
1062,asos.com,Desktop,249
1063,asos.com,Smartphone,262
1064,asos.com,Tablet,26
1065,ASPCA,Desktop,7
1066,Aspen Dental,Smartphone,3
1067,Aspen Skiing Company,Desktop,126
1068,Aspose Pty Ltd,Desktop,7
1069,Aspose Pty Ltd,Smartphone,2
1070,Aspose Pty Ltd,Tablet,4
1071,ASR,Desktop,3
1072,ASR,Smartphone,10
1073,ASR,Tablet,5
1074,Assa Abloy AB,Desktop,2
1075,Assa Abloy AB,Smartphone,7
1076,Assist Card,Desktop,8
1077,Associated British Foods,Desktop,2
1078,Associated British Foods,Tablet,2
1079,Association Familiale Mulliez,Desktop,941
1080,Association Familiale Mulliez,Smartphone,1849
1081,Association Familiale Mulliez,Tablet,617
1082,ASSOCIATION FRANCE ALZHEIMER,Desktop,3
1083,ASSOCIATION FRANCE ALZHEIMER,Smartphone,1
1084,ASSOCIATION FRANCE ALZHEIMER,Tablet,2
1085,Association of Accounting Technicians,Connected TV,1
1086,Association of Accounting Technicians,Desktop,649
1087,Association of Accounting Technicians,Smartphone,331
1088,Association of Accounting Technicians,Tablet,911
1089,Association of Equipment Manufacturers,Smartphone,1
1090,Assurant,Desktop,39
1091,Assurant,Smartphone,20
1092,Assurant,Tablet,3
1093,Astamuse,Desktop,1
1094,Astcom Bilgisayar Pc Altyapı Hizmetleri - 102904909,Smartphone,1
1095,Astellas Pharma,Desktop,11
1096,Astellas Pharma,Smartphone,20
1097,Astellas Pharma,Tablet,1
1098,Aston Martin,Desktop,16
1099,Aston Martin,Smartphone,15
1100,Aston Martin,Tablet,4
1101,Astratex,Desktop,40
1102,Astratex,Smartphone,14
1103,Astratex,Tablet,2
1104,AstraZeneca,Desktop,36
1105,AstraZeneca,Smartphone,36
1106,AstraZeneca,Tablet,25
1107,Astro,Desktop,16
1108,Astro,Smartphone,26
1109,Astrology Ace,Desktop,1
1110,Asuka,Desktop,1
1111,Asus,Desktop,112
1112,Asus,Smartphone,474
1113,Asus,Tablet,69
1114,Ata Holding,Desktop,3
1115,Ata Holding,Smartphone,1
1116,Atasun Optik Perakende Ticaret,Desktop,3
1117,ATCOenergy,Desktop,15
1118,ATCOenergy,Tablet,11
1119,Atea,Smartphone,1
1120,Ateam Inc,Smartphone,5
1121,Ateam Inc,Tablet,1
1122,Ateco Automotive,Desktop,527
1123,Ateco Automotive,Smartphone,21
1124,Ateco Automotive,Tablet,6
1125,Atelier Goldener Schnitt,Tablet,1
1126,Aterno,Smartphone,1
1127,Athabasca University,Desktop,89
1128,Athabasca University,Smartphone,4
1129,Athabasca University,Tablet,5
1130,AthenaHealth,Smartphone,25
1131,AthenaHealth,Tablet,1
1132,At Home,Smartphone,1
1133,atHome Lux,Desktop,162
1134,atHome Lux,Smartphone,69
1135,atHome Lux,Tablet,27
1136,Atkins Nutritionals,Desktop,8
1137,Atkins Nutritionals,Smartphone,6
1138,Atkins Nutritionals,Tablet,1
1139,Atlantic Broadband,Smartphone,1
1140,Atlantic International University,Desktop,12
1141,Atlantic International University,Smartphone,14
1142,Atlantic International University,Tablet,1
1143,Atlantic Shopping,Desktop,68
1144,Atlantic Shopping,Smartphone,38
1145,Atlantic Shopping,Tablet,31
1146,Atlas For Men,Desktop,20
1147,Atlas For Men,Smartphone,4
1148,Atlas For Men,Tablet,9
1149,atlasformen.ru,Smartphone,1
1150,Atlassian,Connected TV,24
1151,Atlassian,Desktop,5835
1152,Atlassian,Smartphone,42
1153,Atlassian,Tablet,4
1154,ATOC,Desktop,724
1155,ATOC,Smartphone,1331
1156,ATOC,Tablet,834
1157,ATOLL,Smartphone,1
1158,Atradius,Smartphone,2
1159,Atrapalo,Desktop,1
1160,Atrapalo,Smartphone,3
1161,Atria Convergence Technologies,Desktop,19
1162,Atria Convergence Technologies,Smartphone,27
1163,Atria Convergence Technologies,Tablet,1
1164,AT&T,Desktop,515
1165,AT&T,Smartphone,1449
1166,AT&T,Tablet,148
1167,Attilio Giusti Leombruni,Smartphone,2
1168,Attukal Bhagavathy Temple Trust,Smartphone,5
1169,ATU,Smartphone,8
1170,Audibene,Desktop,2
1171,Audibene,Smartphone,4
1172,Audibene,Tablet,3
1173,Audicus,Smartphone,1
1174,Audi Dealers,Desktop,434
1175,Audi Dealers,Smartphone,254
1176,Audi Dealers,Tablet,346
1177,Audivox,Desktop,1
1178,Auer Packaging,Desktop,5
1179,Augustinians Of The Assumption,Smartphone,11
1180,Augustinians Of The Assumption,Tablet,4
1181,Aurora Fashions,Desktop,40
1182,Aurora Fashions,Smartphone,32
1183,Aurora Fashions,Tablet,5
1184,Aurum Holdings,Connected TV,1
1185,Aurum Holdings,Desktop,606
1186,Aurum Holdings,Smartphone,5609
1187,Aurum Holdings,Tablet,1056
1188,Auslogics Labs,Desktop,1
1189,Auspac Sources,Desktop,24
1190,Auspac Sources,Smartphone,20
1191,Auspac Sources,Tablet,5
1192,Australian Credit and Finance,Desktop,10
1193,Australian Diamond Portfolio,Desktop,390
1194,Australian Diamond Portfolio,Smartphone,55
1195,Australian Diamond Portfolio,Tablet,30
1196,Australia & New Zealand Banking Group,Desktop,7
1197,Australia & New Zealand Banking Group,Smartphone,223
1198,Australia & New Zealand Banking Group,Tablet,1
1199,Australian Institute of Personal Trainers,Smartphone,2
1200,Australian Insurance Holdings,Connected TV,1
1201,Australian Insurance Holdings,Desktop,2513
1202,Australian Insurance Holdings,Smartphone,936
1203,Australian Insurance Holdings,Tablet,88
1204,Australian Pacific Touring,Desktop,9
1205,Australian Pacific Touring,Smartphone,1
1206,Australian Pacific Touring,Tablet,3
1207,Australian Pharmaceutical Industries,Desktop,81
1208,Australian Pharmaceutical Industries,Smartphone,198
1209,Australian Pharmaceutical Industries,Tablet,18
1210,Australian Red Cross,Smartphone,1
1211,Australian Rugby Union,Smartphone,1
1212,Australian Unity,Desktop,1
1213,Australian Unity,Smartphone,2
1214,Australian Unity,Tablet,1
1215,Australia Pacific Airports Melbourne,Smartphone,5
1216,Australia Pacific Airports Melbourne,Tablet,2
1217,Australia Post,Desktop,151
1218,Australia Post,Smartphone,799
1219,Australia Post,Tablet,96
1220,Authentic feet,Desktop,2
1221,Autobacs Seven,Smartphone,5
1222,Autobiz,Smartphone,4
1223,Auto Body Toolmart,Smartphone,1
1224,Autobytel,Smartphone,228
1225,Autobytel,Tablet,5
1226,Auto Canada,Desktop,1
1227,Auto Canada,Smartphone,4
1228,Auto Canada,Tablet,2
1229,Autodesk,Desktop,297
1230,Autodesk,Smartphone,37
1231,Autodesk,Tablet,17
1232,Autodoc,Desktop,88
1233,Autodoc,Smartphone,255
1234,Autodoc,Tablet,128
1235,autodromo,Desktop,1
1236,autodromo,Smartphone,1
1237,Auto Europe,Desktop,154
1238,Auto Europe,Smartphone,19
1239,Auto Europe,Tablet,43
1240,auto finesse,Desktop,11
1241,auto finesse,Smartphone,25
1242,auto finesse,Tablet,58
1243,autohaus adelbert moll gmbh & co kg,Smartphone,167
1244,autohaus adelbert moll gmbh & co kg,Tablet,2
1245,Auto Ies,Desktop,1
1246,Auto Ies,Smartphone,1
1247,Automattic,Desktop,24
1248,Automattic,Smartphone,6
1249,AutoNation,Smartphone,7
1250,Autorama,Smartphone,1
1251,AutoStar,Smartphone,1
1252,Autovolo Ltd,Desktop,4
1253,Autovolo Ltd,Smartphone,24
1254,Autovolo Ltd,Tablet,5
1255,AutoZone,Desktop,1
1256,AutoZone,Smartphone,10
1257,AutoZone,Tablet,2
1258,AvaGroup,Desktop,2
1259,Avalara,Smartphone,20
1260,Avanis,Desktop,4
1261,Avanis,Smartphone,8
1262,Avanis,Tablet,1
1263,Avanquest,Desktop,12
1264,Avanquest,Smartphone,51
1265,Avantrip.com,Desktop,1
1266,Avanza Bank Holding,Desktop,4
1267,Avanza Bank Holding,Smartphone,22
1268,Avast,Desktop,60
1269,Avast,Smartphone,47
1270,Avast,Tablet,3
1271,Aveo Group,Desktop,1
1272,Aveo Group,Smartphone,2
1273,Aveo Group,Tablet,2
1274,Aveont,Desktop,1
1275,Aveont,Smartphone,1
1276,Aveont,Tablet,1
1277,Averett University,Tablet,1
1278,avex,Desktop,4
1279,avex,Smartphone,11
1280,Avianca,Desktop,12
1281,Avianca,Smartphone,81
1282,Avianca,Tablet,11
1283,Aviapromstal,Desktop,1
1284,AviaSales.ru,Desktop,7
1285,AviaSales.ru,Smartphone,6
1286,Aviation Institute of Maintenance,Smartphone,20
1287,Aviation Institute of Maintenance,Tablet,1
1288,Avida RV Dealerships,Desktop,36
1289,Avida RV Dealerships,Tablet,3
1290,Avinor,Desktop,17
1291,Avinor,Tablet,3
1292,Avira,Desktop,1
1293,Avis Budget Group,Desktop,1009
1294,Avis Budget Group,Smartphone,1677
1295,Avis Budget Group,Tablet,102
1296,Aviva,Desktop,167
1297,Aviva,Smartphone,99
1298,Aviva,Tablet,37
1299,Avnet,Desktop,1
1300,Avocado Mattress,Desktop,1
1301,Avocado Mattress,Smartphone,191
1302,Avocado Mattress,Tablet,3
1303,Avon Products,Desktop,8
1304,Avon Products,Smartphone,39
1305,Avon Products,Tablet,7
1306,AV Projektai,Desktop,1
1307,Avsmedia,Smartphone,37
1308,Avsmedia,Tablet,2
1309,Avus Capital,Desktop,13
1310,Avus Capital,Smartphone,893
1311,Avus Capital,Tablet,5
1312,AW3 Global,Desktop,45
1313,AW3 Global,Smartphone,88
1314,AW3 Global,Tablet,4
1315,Awards Intelligence,Smartphone,13
1316,Awards Intelligence,Tablet,4
1317,Awareness Technologies,Smartphone,6
1318,AXA Group,Desktop,286
1319,AXA Group,Smartphone,70
1320,AXA Group,Tablet,13
1321,Axel Johnson,Desktop,117
1322,Axel Johnson,Smartphone,73
1323,Axel Johnson,Tablet,30
1324,Axel Springer,Connected TV,1
1325,Axel Springer,Desktop,2300
1326,Axel Springer,Smartphone,2983
1327,Axel Springer,Tablet,487
1328,Axe Wellness,Desktop,5
1329,Axe Wellness,Smartphone,1
1330,Axis Bank,Smartphone,17
1331,AXS TV,Desktop,2
1332,AXS TV,Smartphone,15
1333,AXS TV,Tablet,1
1334,Ayala Group,Desktop,39
1335,Ayala Group,Smartphone,34
1336,Ayala Group,Tablet,1
1337,Ayana Resort & Spa,Desktop,26
1338,Ayana Resort & Spa,Smartphone,175
1339,Ayana Resort & Spa,Tablet,12
1340,Aza Group (azagroup.eu),Desktop,2
1341,Azimo,Smartphone,4
1342,Azizi Developments,Smartphone,3
1343,Azrieli Holdings,Desktop,18
1344,Azrieli Holdings,Smartphone,11
1345,Azrieli Holdings,Tablet,1
1346,Azul,Desktop,3
1347,Azul,Smartphone,1
1348,Azura Home Design,Desktop,9
1349,Azura Home Design,Smartphone,1
1350,Azura Home Design,Tablet,4
1351,B2W Companhia Digital,Desktop,132
1352,B2W Companhia Digital,Smartphone,6
1353,B2W Companhia Digital,Tablet,5
1354,B4A Comercio De Cosmeticos E Servicos,Smartphone,21
1355,Baby en Tiener,Smartphone,2
1356,Bacardi,Desktop,40
1357,Bacardi,Smartphone,11
1358,Bacardi,Tablet,3
1359,BAC-Credomatic Network,Desktop,70
1360,BAC-Credomatic Network,Smartphone,18
1361,BAC-Credomatic Network,Tablet,9
1362,Badoo,Desktop,8
1363,Badoo,Smartphone,914
1364,Badoo,Tablet,3
1365,Bag Borrow or Steal,Desktop,1
1366,Bag Borrow or Steal,Smartphone,1
1367,Bahia Principe,Smartphone,1
1368,Baidu,Desktop,2
1369,Baidu,Smartphone,130
1370,Baidu,Tablet,91
1371,Baileigh Industrial,Desktop,96
1372,Baileigh Industrial,Smartphone,14
1373,Baileigh Industrial,Tablet,1
1374,Bain Capital,Desktop,7
1375,Bain Capital,Smartphone,18
1376,Bain Capital,Tablet,7
1377,Bajaj Allianz,Desktop,4
1378,Bajaj Allianz,Smartphone,61
1379,Bajaj Allianz,Tablet,2
1380,Bajaj Group,Smartphone,2
1381,Baker College,Smartphone,1
1382,Baker Real Estate,Smartphone,3
1383,Baker Ross,Desktop,72
